Product Code,Nombre del Producto,Descripcion,Small Image,Large Image,Catalogo,Precio,SEO friendly URL,In Stock,Custom 1 (Departamento)
102249495,Cerradura para automóvil Yale 49-490-25,Cerradura de seguridad para automóvil 490 de 25 mm de giro a la derecha y con aro,,,/Departamento/Cerraduras/;/Departamento/Cerraduras/Cerraduras para Automóvil/;/Linea/Yale/;,7669.2,Cerradura-para-automóvil-Yale-49-490-25,152
1016013002,"Soldadura Hilco Punto Rojo 6013 3/32 (2,5 mm)","Soldadura para reparacion, mantenimiento y construccion de aceros dulces. ",,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Convencionales/;/Linea/Hilco/;,"3049,70","Soldadura-Hilco-Punto-Rojo-6013-3/32-(2,5-mm)",11210,Metalmecánica
1016013018,"Soldadura Hilco Punto Rojo 6013 1/8 (3,2 mm)","Soldadura para reparacion, mantenimiento y construccion de aceros dulces.",,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Convencionales/;/Linea/Hilco/;,"2933,79","Soldadura-Hilco-Punto-Rojo-6013-1/8-(3,2-mm)",9255,Metalmecánica
1016013052,"Soldadura Hilco Punto Rojo 6013 5/32 (4,0 mm)","Soldadura para reparacion, mantenimiento y construccion de aceros dulces.",,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Convencionales/;/Linea/Hilco/;,"2800,44","Soldadura-Hilco-Punto-Rojo-6013-5/32-(4,0-mm)",145,Metalmecánica
1016013056,"Soldadura Hilco Punto Rojo 6013 5/64 (2,0 mm)","Soldadura para reparacion, mantenimiento y construccion de aceros dulces.",,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Convencionales/;/Linea/Hilco/;,"5728,16","Soldadura-Hilco-Punto-Rojo-6013-5/64-(2,0-mm)",0,Metalmecánica
1016013136,"Soldadura Hilco Punto Rojo 6013 3/16 (5,0 mm)","Soldadura para reparacion, mantenimiento y construccion de aceros dulces.",,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Convencionales/;/Linea/Hilco/;,"2800,44","Soldadura-Hilco-Punto-Rojo-6013-3/16-(5,0-mm)",75,Metalmecánica
1017018002,"Soldadura Hilco Basic Super 7018 3/32 (2,5 mm).",Soldadura para estructuras pesadas que contiene bajo Hidrogeno.  ,,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Convencionales/;/Linea/Hilco/;,"3925,85","Soldadura-Hilco-Basic-Super-7018-3/32-(2,5-mm).",0,Metalmecánica
1017018018,"Soldadura Hilco Basic Super 7018 1/8 (3,2 mm)",Soldadura para estructuras pesadas que contiene bajo Hidrogeno.,,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Convencionales/;/Linea/Hilco/;,"3705,76","Soldadura-Hilco-Basic-Super-7018-1/8-(3,2-mm)",1475,Metalmecánica
1017018052,Soldadura Hilco Basic Super 7018 5/32 (4.0 mm),Soldadura para estructuras pesadas que contiene bajo Hidrogeno.,,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Convencionales/;/Linea/Hilco/;,3705.76,Soldadura-Hilco-Basic-Super-7018-5/32-(4.0-mm),0
1017018316,Soldadura Hilco Basic Super 7018 3/16 (5.0 mm),Soldadura para estructuras pesadas que contiene bajo Hidrogeno.,,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Convencionales/;/Linea/Hilco/;,3229.9,Soldadura-Hilco-Basic-Super-7018-3/16-(5.0-mm),0
1018000001,"Soldadura Hilco Bronce Acetileno 1/16 (1,5 mm) ",Soldadura para uniones de metal o bronce.  ,,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Especiales/;/Linea/Hilco/;,"19574,50","Soldadura-Hilco-Bronce-Acetileno-1/16-(1,5-mm)-",0,Metalmecánica
1018000002,"Soldadura Hilco Bronce Acetileno 3/32 (2,5 mm)",Soldadura para uniones de metal o bronce.,,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Especiales/;/Linea/Hilco/;,"14956,28","Soldadura-Hilco-Bronce-Acetileno-3/32-(2,5-mm)",235,Metalmecánica
1018000018,"Soldadura Hilco Bronce Acetileno 1/8 (3,0 mm)",Soldadura para uniones de metal o bronce.,,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Especiales/;/Linea/Hilco/;,"13086,15","Soldadura-Hilco-Bronce-Acetileno-1/8-(3,0-mm)",320,Metalmecánica
1018000052,"Soldadura Hilco Bronce Acetileno 5/32 (4,0 mm)",Soldadura para uniones de metal o bronce.,,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Especiales/;/Linea/Hilco/;,"14599,38","Soldadura-Hilco-Bronce-Acetileno-5/32-(4,0-mm)",15,Metalmecánica
1018000054,"Soldadura Hilco Bronce Acetileno 5/64 (2,2 mm)",Soldadura para uniones de metal o bronce.,,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Especiales/;/Linea/Hilco/;,"14599,38","Soldadura-Hilco-Bronce-Acetileno-5/64-(2,2-mm)",80,Metalmecánica
1018000056,Soldadura Hilco Bronce Acetileno 3/16 (5.0 MM),Soldadura para uniones de metal o bronce.,,,/Departamento/Soldaduras/;/Departamento/Soldaduras/Soldaduras Especiales/;/Linea/Hilco/;,10706.85,Soldadura-Hilco-Bronce-Acetileno-3/16-(5.0-MM),0
